Datetime,median_house_price,household_income,employment,education_spending,GDP,population,individual_income,health_spending,fed_interest_rate,nasdaq,nyStockExchange
1/1/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,462.48999
1/2/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,462.48999
1/3/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,462.48999
1/4/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,463.339996
1/5/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,469.26001
1/6/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,472.75
1/7/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,476.660004
1/8/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,476.660004
1/9/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,476.660004
1/10/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,476.660004
1/11/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,480.579987
1/12/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,483.429993
1/13/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,486.809998
1/14/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,485.970001
1/15/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,485.970001
1/16/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,485.970001
1/17/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,491.26001
1/18/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,494
1/19/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,494.220001
1/20/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,496.01001
1/21/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,497.809998
1/22/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,497.809998
1/23/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,497.809998
1/24/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,498.76001
1/25/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,495.380005
1/26/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,495.700012
1/27/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,497.809998
1/28/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,500.670013
1/29/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,500.670013
1/30/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,500.670013
1/31/1967,22300,47938,73671000,6409,4336.426587,198712000,3640,20796,4.94,100,500.140015
2/1/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,499.5
2/2/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,501.089996
2/3/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,504.679993
2/4/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,503.730011
2/5/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,503.730011
2/6/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,503.730011
2/7/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,502.679993
2/8/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,507.119995
2/9/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,505.109985
2/10/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,506.160004
2/11/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,506.899994
2/12/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,506.899994
2/13/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,506.899994
2/14/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,510.290009
2/15/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,510.609985
2/16/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,508.380005
2/17/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,508.48999
2/18/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,505.850006
2/19/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,505.850006
2/20/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,505.850006
2/21/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,505.850006
2/22/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,null
2/23/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,null
2/24/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,506.480011
2/25/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,501.089996
2/26/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,501.089996
2/27/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,501.089996
2/28/1967,22300,47938,73606000,6409,4336.426587,198712000,3640,20796,5,100,502.890015
3/1/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,507.859985
3/2/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,510.709991
3/3/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,511.450012
3/4/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,510.709991
3/5/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,510.709991
3/6/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,510.709991
3/7/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,511.350006
3/8/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,512.090027
3/9/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,513.570007
3/10/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,515.469971
3/11/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,513.039978
3/12/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,513.039978
3/13/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,513.039978
3/14/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,512.51001
3/15/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,517.059998
3/16/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,521.809998
3/17/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,522.77002
3/18/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,522.659973
3/19/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,522.659973
3/20/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,522.659973
3/21/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,521.280029
3/22/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,522.77002
3/23/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.469971
3/24/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.25
3/25/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.25
3/26/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.25
3/27/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.25
3/28/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.679993
3/29/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.039978
3/30/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,526.25
3/31/1967,22300,47938,73439000,6409,4336.426587,198712000,3640,20796,4.53,100,523.609985
4/1/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,517.900024
4/2/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,517.900024
4/3/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,517.900024
4/4/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,518.01001
4/5/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,521.179993
4/6/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,522.340027
4/7/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,519.169983
4/8/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,512.830017
4/9/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,512.830017
4/10/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,512.830017
4/11/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,516.419983
4/12/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,515.890015
4/13/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,519.280029
4/14/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,524.669983
4/15/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,528.159973
4/16/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,528.159973
4/17/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,528.159973
4/18/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,532.48999
4/19/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,533.130005
4/20/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,534.289978
4/21/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,535.559998
4/22/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,537.25
4/23/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,537.25
4/24/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,537.25
4/25/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,540.109985
4/26/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,539.580017
4/27/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,544.02002
4/28/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,544.969971
4/29/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,544.650024
4/30/1967,23300,47938,73882000,6409,4336.426587,198712000,3640,20796,4.05,100,544.650024
5/1/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,544.650024
5/2/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,544.22998
5/3/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,545.599976
5/4/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,547.609985
5/5/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,548.25
5/6/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,549.090027
5/7/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,549.090027
5/8/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,549.090027
5/9/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,543.48999
5/10/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,542.539978
5/11/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,545.179993
5/12/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,544.02002
5/13/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,539.890015
5/14/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,539.890015
5/15/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,539.890015
5/16/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,542.330017
5/17/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,540.849976
5/18/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,539.679993
5/19/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,537.460022
5/20/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,535.669983
5/21/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,535.669983
5/22/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,535.669983
5/23/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,533.340027
5/24/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,527.099976
5/25/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,532.280029
5/26/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,531.330017
5/27/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,528.580017
5/28/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,528.580017
5/29/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,528.580017
5/30/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,519.909973
5/31/1967,23300,47938,73844000,6409,4336.426587,198712000,3640,20796,3.94,100,519.909973
6/1/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,526.25
6/2/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,524.030029
6/3/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,515.359985
6/4/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,515.359985
6/5/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,515.359985
6/6/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,525.409973
6/7/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,530.059998
6/8/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,533.02002
6/9/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,534.5
6/10/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,537.669983
6/11/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,537.669983
6/12/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,537.669983
6/13/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,540.849976
6/14/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,539.890015
6/15/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,540.73999
6/16/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,540.950012
6/17/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,541.059998
6/18/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,541.059998
6/19/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,541.059998
6/20/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,540.849976
6/21/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,539.580017
6/22/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,538.409973
6/23/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,538.630005
6/24/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,536.51001
6/25/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,536.51001
6/26/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,536.51001
6/27/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,534.609985
6/28/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,534.929993
6/29/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,532.390015
6/30/1967,23300,47938,74278000,6409,4336.426587,198712000,3640,20796,3.98,100,531.539978
7/1/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,533.22998
7/2/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,533.22998
7/3/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,533.22998
7/4/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,535.97998
7/5/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,535.97998
7/6/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,535.77002
7/7/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,538.309998
7/8/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,540.950012
7/9/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,540.950012
7/10/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,540.950012
7/11/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,543.380005
7/12/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,543.380005
7/13/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,543.700012
7/14/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,545.599976
7/15/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,545.919983
7/16/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,545.919983
7/17/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,545.919983
7/18/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,549.830017
7/19/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,550.469971
7/20/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,551.309998
7/21/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,551.73999
7/22/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,549.830017
7/23/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,549.830017
7/24/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,549.830017
7/25/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,549.830017
7/26/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,552.159973
7/27/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,554.059998
7/28/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,555.119995
7/29/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,556.710022
7/30/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,556.710022
7/31/1967,22500,47938,74520000,6409,4336.426587,198712000,3640,20796,3.79,100,556.710022
8/1/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,560.090027
8/2/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,562.099976
8/3/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,561.359985
8/4/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,562.72998
8/5/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,561.25
8/6/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,561.25
8/7/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,561.25
8/8/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,561.780029
8/9/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,562.419983
8/10/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,560.940002
8/11/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,558.400024
8/12/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,555.119995
8/13/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,555.119995
8/14/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,555.119995
8/15/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,555.76001
8/16/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,554.48999
8/17/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,555.22998
8/18/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,556.070007
8/19/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,553.219971
8/20/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,553.219971
8/21/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,553.219971
8/22/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,550.26001
8/23/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,549.619995
8/24/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,546.659973
8/25/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,544.440002
8/26/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,544.119995
8/27/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,544.119995
8/28/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,544.119995
8/29/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,545.599976
8/30/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,546.97998
8/31/1967,22500,47938,74767000,6409,4336.426587,198712000,3640,20796,3.9,100,550.570007
9/1/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,551.419983
9/2/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,554.27002
9/3/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,554.27002
9/4/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,554.27002
9/5/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,554.27002
9/6/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.22998
9/7/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.02002
9/8/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.02002
9/9/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.969971
9/10/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.969971
9/11/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,555.969971
9/12/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,558.719971
9/13/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,564.210022
9/14/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,565.059998
9/15/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,565.47998
9/16/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,566.859985
9/17/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,566.859985
9/18/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,566.859985
9/19/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,564.320007
9/20/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,564.530029
9/21/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,567.700012
9/22/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,569.400024
9/23/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,572.460022
9/24/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,572.460022
9/25/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,572.460022
9/26/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,567.390015
9/27/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,567.700012
9/28/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,568.02002
9/29/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,567.919983
9/30/1967,22500,47938,74854000,6409,4336.426587,198712000,3640,20796,3.99,100,565.799988
10/1/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,565.799988
10/2/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,565.799988
10/3/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,567.599976
10/4/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,566.859985
10/5/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,568.22998
10/6/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,571.51001
10/7/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,572.669983
10/8/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,572.669983
10/9/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,572.669983
10/10/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,568.659973
10/11/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,566.01001
10/12/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,562.52002
10/13/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,563.789978
10/14/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,559.349976
10/15/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,559.349976
10/16/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,559.349976
10/17/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,558.289978
10/18/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,559.669983
10/19/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,560.299988
10/20/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,559.669983
10/21/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,557.23999
10/22/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,557.23999
10/23/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,557.23999
10/24/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,554.169983
10/25/1967,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100,554.909973
