1995-01,124663000
1994-12,124721000
1994-11,124516000
1994-10,124112000
1994-09,123687000
1994-08,123342000
1994-07,122706000
1994-06,122634000
1994-05,122864000
1994-04,122290000
1994-03,121930000
1994-02,122086000
1994-01,121966000
1993-12,121464000
1993-11,121169000
1993-10,120823000
1993-09,120554000
1993-08,120856000
1993-07,120467000
1993-06,120290000
1993-05,120115000
1993-04,119474000
1993-03,119542000
1993-02,119275000
1993-01,119075000
1992-12,118997000
1992-11,118876000
1992-10,118628000
1992-09,118720000
1992-08,118826000
1992-07,118713000
1992-06,118419000
1992-05,118375000
1992-04,118426000
1992-03,118144000
1992-02,117753000
1992-01,117978000
1991-12,117466000
1991-11,117770000
1991-10,117800000
1991-09,117928000
1991-08,117484000
1991-07,117568000
1991-06,117639000
1991-05,117440000
1991-04,118109000
1991-03,117652000
1991-02,117755000
1991-01,117940000
1990-12,118241000
1990-11,118306000
1990-10,118536000
1990-09,118524000
1990-08,118802000
1990-07,118810000
1990-06,118983000
1990-05,119151000
1990-04,118852000
1990-03,119203000
1990-02,119059000
1990-01,119081000
1989-12,117830000
1989-11,117912000
1989-10,117581000
1989-09,117354000
1989-08,117655000
1989-07,117472000
1989-06,117418000
1989-05,117099000
1989-04,117097000
1989-03,117022000
1989-02,116776000
1989-01,116708000
1988-12,116104000
1988-11,116100000
1988-10,115638000
1988-09,115356000
1988-08,115282000
1988-07,115060000
1988-06,114927000
1988-05,114292000
1988-04,114650000
1988-03,114037000
1988-02,114227000
1988-01,114016000
1987-12,113793000
1987-11,113505000
1987-10,113282000
1987-09,112909000
1987-08,113057000
1987-07,112634000
1987-06,112246000
1987-05,112434000
1987-04,111794000
1987-03,111408000
1987-02,111257000
1987-01,110953000
1986-12,110728000
1986-11,110475000
1986-10,110273000
1986-09,110085000
1986-08,110015000
1986-07,109810000
1986-06,109576000
1986-05,109089000
1986-04,108952000
1986-03,108837000
1986-02,108480000
1986-01,108887000
1985-12,108216000
1985-11,108007000
1985-10,107847000
1985-09,107657000
1985-08,107095000
1985-07,106807000
1985-06,106505000
1985-05,106932000
1985-04,106936000
1985-03,106989000
1985-02,106555000
1985-01,106302000
1984-12,106223000
1984-11,105972000
1984-10,105638000
1984-09,105490000
1984-08,105163000
1984-07,105435000
1984-06,105591000
1984-05,105193000
1984-04,104336000
1984-03,103967000
1984-02,103824000
1984-01,103201000
1983-12,102996000
1983-11,102729000
1983-10,102039000
1983-09,102016000
1983-08,101608000
1983-07,101208000
1983-06,100633000
1983-05,99642000
1983-04,99560000
1983-03,99179000
1983-02,99089000
1983-01,99161000
1982-12,99032000
1982-11,99112000
1982-10,99215000
1982-09,99504000
1982-08,99633000
1982-07,99493000
1982-06,99543000
1982-05,100116000
1982-04,99576000
1982-03,99672000
1982-02,99762000
1982-01,99692000
1981-12,99645000
1981-11,100207000
